"id","fecha_alta","ip_alta","fecha_ultimo_acceso","ip_ultimo_acceso","numero_votos","valoracion_votos","numero_comentarios","numero_imagenes","titulo","descripcion","telefono","fax","movil","pais","provincia","municipio","codigo_postal","url_web","latitud","longitud","descripcion_en","categoria","subcategoria","total_visitas","visible","preferencia","de_pago","fecha_ultima_actualizacion","email_contacto"
"","","","","","","","","","GUAGUA PARADA N 7590","TF- 454 LA CALDERA","","","","+34","Santa Cruz de Tenerife","","","","28.242408","-16.828838","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7591","TF -454CRUCE ACANTILADOS LOS GIGANTES","","","","+34","Santa Cruz de Tenerife","","","","28.239994","-16.83493","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7593","TF- 454 LA CALDERA (BIS)","","","","+34","Santa Cruz de Tenerife","","","","28.242437","-16.828902","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7594","TF-454 N 124 -PASANDO GARDEN CENTER","","","","+34","Santa Cruz de Tenerife","","","","28.246214","-16.826911","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7595","TF - 454 FRENTE N 84 -FCA EL VENTOSO -","","","","+34","Santa Cruz de Tenerife","","","","28.250775","-16.826609","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7596","TF - 454 FRENTE N 74 -LAS CHARCAS-","","","","+34","Santa Cruz de Tenerife","","","","28.253466","-16.826441","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7598","TF -454 FRENTE ESTACION P CAM TAMAIMO","","","","+34","Santa Cruz de Tenerife","","","","28.26064","-16.823984","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7599","TF -454 EL CEMENTERIO TAMAIMO","","","","+34","Santa Cruz de Tenerife","","","","28.262906","-16.821303","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7600","TF-454 EDIFICIO EL PINAR TAMAIMO","","","","+34","Santa Cruz de Tenerife","","","","28.267234","-16.819735","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7601","CRUCE LAS MANCHAS (C GUIA-ICOD) (BIS)","","","","+34","Santa Cruz de Tenerife","","","","28.290935","-16.813372","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7602","LAS MANCHAS (V SANT ) (BIS)","","","","+34","Santa Cruz de Tenerife","","","","28.28506","-16.801589","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7604","ARGUAYO FRENTE BAR ROQUE (BIS)","","","","+34","Santa Cruz de Tenerife","","","","28.270994","-16.805931","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7605","ARGUAYO FRENTE CENTRO ALFARERO (EN ENTDA CON ESC","","","","+34","Santa Cruz de Tenerife","","","","28.26906","-16.808406","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7606","CTRA TF-375 ARGUAYO -CRUZ DEL ANGEL- (FINCA IVAN)","","","","+34","Santa Cruz de Tenerife","","","","28.258597","-16.808305","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7607","P PLAYA PARAISO(1)(25 M DE ENTRADA)","","","","+34","Santa Cruz de Tenerife","","","","28.131873","-16.764443","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7608","P PLAYA PARAISO (2)(EN CHALET N 13)(CRISTOFORO)","","","","+34","Santa Cruz de Tenerife","","","","28.129998","-16.767837","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7609","P PLAYA DEL PARAISO (3) (ENTRADA SALON EMTDO PLA","","","","+34","Santa Cruz de Tenerife","","","","28.125502","-16.774435","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7610","P PLAYA PARAISO (REST FRANCIS II )","","","","+34","Santa Cruz de Tenerife","","","","28.121301","-16.776072","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7611","P PLAYA PARAISO PARAISO FLORAL (BIS)","","","","+34","Santa Cruz de Tenerife","","","","28.121262","-16.776107","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7612","PLAYA PARAISO ANTES DE CURVA","","","","+34","Santa Cruz de Tenerife","","","","28.126219","-16.773246","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7613","P PLAYA PARAISO (2) (FRENTE CHALET N 13)(CRISTOF","","","","+34","Santa Cruz de Tenerife","","","","28.129884","-16.768163","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7615","P CALLAO SALVAJE -AVDA LAS GALGAS-","","","","+34","Santa Cruz de Tenerife","","","","28.129731","-16.781099","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7616","P CALLAO SALVAJE - (BIS)","","","","+34","Santa Cruz de Tenerife","","","","28.131584","-16.778365","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7617","CENTRO DE SALUD EL MOJON","","","","+34","Santa Cruz de Tenerife","","","","28.068165","-16.706677","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7620","CHAYOFA","","","","+34","Santa Cruz de Tenerife","","","","28.072282","-16.69512","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7621","CHARCO REDONDO CHAYOFA","","","","+34","Santa Cruz de Tenerife","","","","28.073409","-16.691379","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7622","TF- 51 EN LA CASA N 50","","","","+34","Santa Cruz de Tenerife","","","","28.088866","-16.690183","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7623","FRENTE FERRETERIA EL PILON (CEMENTERIO ARONA)","","","","+34","Santa Cruz de Tenerife","","","","28.092646","-16.687255","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7624","TF- 51 CTRA ARONA FRENTE N 41","","","","+34","Santa Cruz de Tenerife","","","","28.094282","-16.684972","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7625","ARONA","","","","+34","Santa Cruz de Tenerife","","","","28.098268","-16.681339","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7628","TF-51 EN ENTRADA CASA N 1- LA ESCALONA -","","","","+34","Santa Cruz de Tenerife","","","","28.117543","-16.672749","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7629","TF-51 FRENTE CRUCE CTRA IFONCHE - LA ESCALONA-","","","","+34","Santa Cruz de Tenerife","","","","28.119786","-16.672188","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7630","TF-51 LA ESCALONA (FRENTE IGLESIA)","","","","+34","Santa Cruz de Tenerife","","","","28.11892","-16.66506","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7633","TF-51 LOS LLANOS 1 - VILAFLOR-","","","","+34","Santa Cruz de Tenerife","","","","28.136641","-16.651474","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7634","TF-51 TREVEJOS -VILAFLOR-","","","","+34","Santa Cruz de Tenerife","","","","28.145818","-16.644058","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7635","VILAFLOR","","","","+34","Santa Cruz de Tenerife","","","","28.15363","-16.639754","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7636","TF-51 TREVEJOS -VILAFLOR- (BIS)","","","","+34","Santa Cruz de Tenerife","","","","28.145823","-16.644179","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7637","TF-51 LOS LLANOS 2 - VILAFLOR-(BIS)","","","","+34","Santa Cruz de Tenerife","","","","28.141371","-16.653629","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7638","TF-51 LOS LLANOS 2 - VILAFLOR-","","","","+34","Santa Cruz de Tenerife","","","","28.141483","-16.653493","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7639","TF- 51 CTRA ARONA EN N 41","","","","+34","Santa Cruz de Tenerife","","","","28.094208","-16.685002","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7640","TF-51 FERRETERIA EL PILON (CEMENTERIO ARONA)","","","","+34","Santa Cruz de Tenerife","","","","28.092538","-16.687622","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7641","TF-51 FRENTE CASA N 50","","","","+34","Santa Cruz de Tenerife","","","","28.088837","-16.689938","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7642","TF-51 RESTAURANTE LAS BRENAS N 25","","","","+34","Santa Cruz de Tenerife","","","","28.082471","-16.685178","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7643","TF- 51 FRENTE RESTAURANTE LAS BRENAS N 25 (LA CAM","","","","+34","Santa Cruz de Tenerife","","","","28.082591","-16.685223","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7644","CHAYOFA II (CHARCO REDONDO)(BIS)","","","","+34","Santa Cruz de Tenerife","","","","28.073356","-16.691462","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7645","EMP PARQUE LAS AGUILAS (BIS)","","","","+34","Santa Cruz de Tenerife","","","","28.070926","-16.699272","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7646","CHAYOFA I (BIS)","","","","+34","Santa Cruz de Tenerife","","","","28.072273","-16.694949","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7648","C LA SABINITA N 50 (LA CAMELLA)","","","","+34","Santa Cruz de Tenerife","","","","28.0822","-16.680675","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7651","C LA SABINITA ALTA N 66 (CASA TONIN)","","","","+34","Santa Cruz de Tenerife","","","","28.090139","-16.674507","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7652","C LA SABINITA ALTA N 98","","","","+34","Santa Cruz de Tenerife","","","","28.091729","-16.672418","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7653","C MONTANA BLANCA (FRENTE ENTRADA CMO.JIRER)","","","","+34","Santa Cruz de Tenerife","","","","28.091723","-16.674662","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7654","C MONTANA BLANCA (CRUCE CON SUB ARONA)","","","","+34","Santa Cruz de Tenerife","","","","28.092954","-16.679159","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7655","C MONTANA BLANCA (ENTRADA CMO PICAMOLINOS)","","","","+34","Santa Cruz de Tenerife","","","","28.092423","-16.682197","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7656","CEMENTERIO DE ARONA","","","","+34","Santa Cruz de Tenerife","","","","28.092563","-16.685892","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7657","CEMENTERIO DE ARONA (BIS)","","","","+34","Santa Cruz de Tenerife","","","","28.0926","-16.685877","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7659","C MONTANA BLANCA ( ENTRADA CMO.JIRER) (BIS)","","","","+34","Santa Cruz de Tenerife","","","","28.091695","-16.674939","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7660","C MONTANA BLANCA (CRUCE CON SUB ARONA)(BIS)","","","","+34","Santa Cruz de Tenerife","","","","28.092975","-16.679302","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7663","C LA SABINITA ALTA FRENTE N 66 (CASA TONIN) (BIS","","","","+34","Santa Cruz de Tenerife","","","","28.090147","-16.674438","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7664","C LA SABINITA FRENTE N 110 (LA CAMELLA)(BIS)","","","","+34","Santa Cruz de Tenerife","","","","28.085694","-16.678912","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7665","C LA SABINITA N 51 (LA CAMELLA)(BIS)","","","","+34","Santa Cruz de Tenerife","","","","28.082015","-16.680571","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7667","TF-66 EN ANTIGÜA CASA CITROEN (CTRA BUZANADA C D","","","","+34","Santa Cruz de Tenerife","","","","28.07273","-16.661059","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7668","TF-66 N 147 (CTRA BUZANADA C DEL GUANCHE)","","","","+34","Santa Cruz de Tenerife","","","","28.079527","-16.662207","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7669","TF-66 ENTRADA C LOS TOSCALES N 4 (CTRA BUZANADA","","","","+34","Santa Cruz de Tenerife","","","","28.079312","-16.66248","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7670","TF-66 N 70 (CTRA BUZANADA C DEL GUANCHE)","","","","+34","Santa Cruz de Tenerife","","","","28.083964","-16.659022","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7672","TF- 21 FRENTE ESTACION CEPSA (VILAFLOR)","","","","+34","Santa Cruz de Tenerife","","","","28.153715","-16.639886","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7673","TF- 21 ESTACION CEPSA (VILAFLOR) (BIS)","","","","+34","Santa Cruz de Tenerife","","","","28.153772","-16.640023","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7674","TF- 21 ENTRADA PARTE ALTA VILAFLOR (EN FRENTE JARD","","","","+34","Santa Cruz de Tenerife","","","","28.162917","-16.639049","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7675","TF- 21 ENTRADA PARTE ALTA VILAFLOR (EN JARDIN)","","","","+34","Santa Cruz de Tenerife","","","","28.162959","-16.638985","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7676","TF- 21 PINO GORDO (ENTRADA APARCAMIENTO)(VILAFLOR)","","","","+34","Santa Cruz de Tenerife","","","","28.165406","-16.636503","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7677","TF- 21 PINO GORDO (ENTRADA CASA FORESTAL)(VILAFLOR","","","","+34","Santa Cruz de Tenerife","","","","28.164955","-16.635954","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7678","TF -21 MADRE DEL AGUA (VILAFLOR)","","","","+34","Santa Cruz de Tenerife","","","","28.165352","-16.63432","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7679","TF -21 MADRE DEL AGUA (VILAFLOR) (BIS)","","","","+34","Santa Cruz de Tenerife","","","","28.166051","-16.635143","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7680","TF -21 ZONA RECREATIVA LAS LAJAS (VILAFLOR)","","","","+34","Santa Cruz de Tenerife","","","","28.191434","-16.664914","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7682","TF -21 BOCA TAUCE (FRENTE CASETA P N TEIDE)","","","","+34","Santa Cruz de Tenerife","","","","28.214153","-16.678115","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7683","TF -21 BOCA TAUCE (FRENTE CASETA P N TEIDE)(BI","","","","+34","Santa Cruz de Tenerife","","","","28.214219","-16.678254","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7684","PARADOR NACIONAL DEL TEIDE","","","","+34","Santa Cruz de Tenerife","","","","28.223917","-16.627482","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7685","TELESFERICO DEL TEIDE","","","","+34","Santa Cruz de Tenerife","","","","28.254983","-16.625596","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7686","FRENTE ENTRADA MONTANA BLANCA","","","","+34","Santa Cruz de Tenerife","","","","28.259455","-16.60326","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7687","ENTRADA MONTANA BLANCA","","","","+34","Santa Cruz de Tenerife","","","","28.259503","-16.603316","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7688","RESTAURANTE TEIDE","","","","+34","Santa Cruz de Tenerife","","","","28.295169","-16.565188","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7689","MESON DEL TEIDE","","","","+34","Santa Cruz de Tenerife","","","","28.294992","-16.565356","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7690","CRUCE EL PORTILLO","","","","+34","Santa Cruz de Tenerife","","","","28.306197","-16.564695","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7691","TF- 657 TRASERA ESTACION CEPSA (LA CAMELLA)","","","","+34","Santa Cruz de Tenerife","","","","28.078069","-16.680932","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7693","TF-51 EDIFICIO GUILLE (CASA RUSTICA)","","","","+34","Santa Cruz de Tenerife","","","","28.079024","-16.682288","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7694","BAR RESTAURANTE DELGADO N 2 LA CAMELLA","","","","+34","Santa Cruz de Tenerife","","","",28078,"-16.680823","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7695","TF- 657 N 16 (PELUQUERIA DELVA)(BUZANADA)","","","","+34","Santa Cruz de Tenerife","","","","28.069691","-16.658964","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7696","C LUCIO RODRIGUEZ GOMEZ PASADO N 5 (BUZANADA)","","","","+34","Santa Cruz de Tenerife","","","","28.067968","-16.654926","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7697","TF- 657 N 16 (PELUQUERIA DELVA)(BUZANADA) (BIS)","","","","+34","Santa Cruz de Tenerife","","","","28.069758","-16.659003","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7700","CTRA EL SALTO N 4 (ENTRADA C CAPELLANIA)","","","","+34","Santa Cruz de Tenerife","","","","28.093156","-16.56911","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7701","CTRA EL SALTO FRENTE N 15","","","","+34","Santa Cruz de Tenerife","","","","28.094463","-16.566281","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7702","CTRA EL SALTO PASADA LA PUERTA FINCA CUBANA","","","","+34","Santa Cruz de Tenerife","","","","28.099174","-16.563186","","121","123","","","","","",""
